,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,field_1,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword
288527,155495,56960,56960,5886,https://twitter.com/seanbco/status/1705999784245448877,@seanbco,2023-09-24T17:36:59.000Z,Sunset over lake Travis from oasis brewery is pretty sweet,43,1,30.323445077994,-97.75698020848782,5886.0,1695595019.0,2023,9,24,17,36,59,True,oasis
288533,155501,210455,210455,5037,https://twitter.com/AnnaDsays/status/1706001004133527705,@AnnaDsays,2023-09-24T17:41:50.000Z,Bake AKA make a huge ass fucking mess that'll take forever to clean up.,481,18,30.324330149333107,-97.7551675088748,5037.0,1695595310.0,2023,9,24,17,41,50,True,bake
288549,155517,56939,56939,5865,https://twitter.com/matty_pickles/status/1706003323977949584,@matty_pickles,2023-09-24T17:51:03.000Z,Learn to appreciate (or just tolerate) the long dink rallies of pro pickleball and you will open yourself up to a world of intense firefights like this! #pickleball,520,8,30.323445077994,-97.75698020848782,5865.0,1695595863.0,2023,9,24,17,51,3,True,intense
288620,155588,56874,56874,5800,https://twitter.com/gambit1138/status/1706009508877611269,@gambit1138,2023-09-24T18:15:37.000Z,THE BOOK OF SOLUTIONS: Michel Gondry channels the troubled production of Mood Indigo into a uniquely chaotic look at how miserable and miraculous post-production can be. Seeing his avatar conduct an orchestra sans experience goes from cringeworthy to cheerworthy. #FantasticFest,280,2,30.323445077994,-97.75698020848782,5800.0,1695597337.0,2023,9,24,18,15,37,True,dry
288684,155652,56815,56815,5741,https://twitter.com/aspronin/status/1706017910345384132,@aspronin,2023-09-24T18:49:00.000Z,"I saw 
@PeterHotez
 at #TribFest23.  G’mar Chatima Tova friend.  Have a easy fast tonight as Yom Kippur begins.",15K,115,30.323445077994,-97.75698020848782,5741.0,1695599340.0,2023,9,24,18,49,0,True,hot
288892,155860,56626,56626,5552,https://twitter.com/AlvarezRossel/status/1706038671009259615,@AlvarezRossel,2023-09-24T20:11:30.000Z,"Por qué en la maravillosa Cuba comunista,  44 deportistas han decidido desertar de las delegaciones deportivas ?  Piensa un poco.  Cuba lo que necesita es libertad,  no más ideología ni eslogan.",2,,30.323445077994,-97.75698020848782,5552.0,1695604290.0,2023,9,24,20,11,30,True,desert
288952,155920,56571,56571,5497,https://twitter.com/MeliaMasumoto/status/1706044818994897255,@MeliaMasumoto,2023-09-24T20:35:56.000Z,"Lots of talent warming up for the finals of 
@BBoyCity21
 !! I’ll be reporting from Waterloo Park tonight on 
@KVUE
 at 5:30pm and 10pm from the competition. Tune in to see what it’s all about!",3K,4,30.323445077994,-97.75698020848782,5497.0,1695605756.0,2023,9,24,20,35,56,True,warm
289070,156038,56461,56461,5387,https://twitter.com/crvzybeautiful/status/1706058788912910745,@crvzybeautiful,2023-09-24T21:31:26.000Z,"Love traveling but i miss the colorado weather, the air & my home",113,1,30.323445077994,-97.75698020848782,5387.0,1695609086.0,2023,9,24,21,31,26,True,weather
289078,156046,56453,56453,5379,https://twitter.com/catpoz23/status/1706059407572759026,@catpoz23,2023-09-24T21:33:54.000Z,"I have to mention “Flat” Brad was also there.  Although he was bummed he wasn’t in the cornhole tournament, he was thrilled to help bake all those cookies.  I heard he’s homesick and may visit the Stuver household soon in Twinsburg, OH.",22,1,30.323445077994,-97.75698020848782,5379.0,1695609234.0,2023,9,24,21,33,54,True,bake
289106,156074,75033,75033,23959,https://twitter.com/Marty93498700A/status/1706062653888553370,@Marty93498700A,2023-09-24T21:46:48.000Z,Good fuck her!  She’s so hot!,124,,30.323445077994,-97.75698020848782,5008.0,1695610008.0,2023,9,24,21,46,48,True,hot
289345,156313,56220,56220,5146,https://twitter.com/DanBockmannDC/status/1706091349152338371,@DanBockmannDC,2023-09-24T23:40:49.000Z,"This is so wonderful of you to say, Thomas! Warms my heart! Thank you for your kindness, and my goal is that we will meet in person someday, and have a beer together! ",293,2,30.323445077994,-97.75698020848782,5146.0,1695616849.0,2023,9,24,23,40,49,True,warm
289372,156340,571441,571441,0,https://twitter.com/tejashanson/status/1706116942287794645,@tejashanson,2023-09-25T01:22:31.000Z,@KXAN_Weather,22,1.0,30.2820151619688,-97.67286831297214,,1695622951.0,2023,9,25,1,22,31,True,weather
289393,156361,41112,41112,0,https://twitter.com/KristinaK_ATX/status/1706135584236814627,@KristinaK_ATX,2023-09-25T02:36:36.000Z,"A little light show in s #atx from the pool. 
#atxweather",406,3.0,30.20928251944302,-97.80340346959936,,1695627396.0,2023,9,25,2,36,36,True,weather
289422,156390,670,670,104,https://twitter.com/politikazam/status/1706159454478069834,@politikazam,2023-09-25T04:11:27.000Z,Oh my god I can’t believe my ten year high school reunion is in November! I’m so glad I’m still hot.,756,14.0,30.34800394078278,-97.9891270398246,,1695633087.0,2023,9,25,4,11,27,True,hot
289490,156458,74769,74769,23695,https://twitter.com/FinesseGawdHou/status/1706329573418258532,@FinesseGawdHou,2023-09-25T15:27:27.000Z,Finally females are finally starting to see her for what is really is & are no longer glorifying this hot mess ,102,,30.323445077994,-97.75698020848782,4744.0,1695673647.0,2023,9,25,15,27,27,True,hot
289520,156488,56187,56187,5113,https://twitter.com/DylanSLiu/status/1706334190206177523,@DylanSLiu,2023-09-25T15:45:47.000Z,Im saying this cause i care. Not to call out or make anyone feel bad. I want yall to succeed and in this industry and in california people dont wanna burn bridges so they dont say things directly. So i do it for others cause i am a texan. Yee haw,1.3K,13,30.323445077994,-97.75698020848782,5113.0,1695674747.0,2023,9,25,15,45,47,True,burn
289565,156533,56144,56144,5070,https://twitter.com/xOrloveski/status/1706340057349513635,@xOrloveski,2023-09-25T16:09:06.000Z,"In Austin??? The city council, Mayor, Austin Energy and some company that went bankrupt twice idk who runs the grid atm but it needs work!! Lost power multiple days n nights straight burning the snowpacolpse in 2021(I think and late last year)",65,,30.323445077994,-97.75698020848782,5070.0,1695676146.0,2023,9,25,16,9,6,True,burn
289569,156537,56140,56140,5066,https://twitter.com/GrackleOps/status/1706340823938273563,@GrackleOps,2023-09-25T16:12:09.000Z,"Plus the insane amount of people suffering from severe dehydration, handful having to be treated by medical. What a fucked night.",284,3,30.323445077994,-97.75698020848782,5066.0,1695676329.0,2023,9,25,16,12,9,True,hydration
289585,156553,56124,56124,5050,https://twitter.com/cmdlmmxix/status/1706342909836951682,@cmdlmmxix,2023-09-25T16:20:26.000Z,Slept through the night without power due to the severe thunderstorm. Power was out from 10pm to 6am. Luckily it got restored this morning. Woke up covered in sweat  #AustinEnergy #PowerOutage,46,,30.323445077994,-97.75698020848782,5050.0,1695676826.0,2023,9,25,16,20,26,True,sweat
289776,156744,55974,55974,4900,https://twitter.com/Boogie_Down_D/status/1706366188819779670,@Boogie_Down_D,2023-09-25T17:52:56.000Z,And you're burning breakfast!!!,27,1,30.323445077994,-97.75698020848782,4900.0,1695682376.0,2023,9,25,17,52,56,True,burn
289802,156770,55951,55951,4877,https://twitter.com/PatrickMoorhead/status/1706368766479609881,@PatrickMoorhead,2023-09-25T18:03:11.000Z,Interested to hear heat observations.,47,,30.323445077994,-97.75698020848782,4877.0,1695682991.0,2023,9,25,18,3,11,True,heat
289813,156781,55940,55940,4866,https://twitter.com/ChickenDadTX/status/1706371136634671330,@ChickenDadTX,2023-09-25T18:12:36.000Z,"I would suggest adding a few degrees of separation from the zucchini and Kevin Bacon. Unless you do the prep work, and then I say “Anchor’s away!”",29,,30.323445077994,-97.75698020848782,4866.0,1695683556.0,2023,9,25,18,12,36,True,degree
289820,156788,55935,55935,4861,https://twitter.com/BettieCrossTV/status/1706373126316024034,@BettieCrossTV,2023-09-25T18:20:30.000Z,"Hail like this damaged solar panels, cracked windshields and tore holes through window screens across the Meuller neighborhood.",1.1K,3,30.323445077994,-97.75698020848782,4861.0,1695684030.0,2023,9,25,18,20,30,True,solar
289909,156877,55859,55859,4785,https://twitter.com/halcyon_hazel/status/1706384876184719849,@halcyon_hazel,2023-09-25T19:07:12.000Z,"me too aaaaaa

it is also 91 out i am so dehydrated i would kill  for a  black coffy or diet coke",42,2,30.323445077994,-97.75698020848782,4785.0,1695686832.0,2023,9,25,19,7,12,True,dehydrated
289956,156924,55815,55815,4741,https://twitter.com/MissEMILYs/status/1706392269719228718,@MissEMILYs,2023-09-25T19:36:34.000Z,"Sweating in Austin, Texas #Barbie   
@gabrielasgroup
 #TequeroMucho #VisitAustin #MondayFunday",256,1,30.323445077994,-97.75698020848782,4741.0,1695688594.0,2023,9,25,19,36,34,True,sweat
289977,156945,55797,55797,4723,https://twitter.com/12thManSec/status/1706394469279404191,@12thManSec,2023-09-25T19:45:19.000Z,Why am I even wasting my time giving this lying misleading chump attention..Here is a real picture of the student section before those 100 degree Temps kick in..,43,,30.323445077994,-97.75698020848782,4723.0,1695689119.0,2023,9,25,19,45,19,True,degree
290081,157049,55702,55702,4628,https://twitter.com/whackscript/status/1706406469485134107,@whackscript,2023-09-25T20:33:00.000Z,"(4/6) Despite apparent exhaustion, there's an undeniable tension in his posture, suggesting a readiness to face any challenge that comes their way.",26,,30.323445077994,-97.75698020848782,4628.0,1695691980.0,2023,9,25,20,33,0,True,exhaustion
290167,157135,55626,55626,4552,https://twitter.com/AllenCMarshall/status/1706421413534392471,@AllenCMarshall,2023-09-25T21:32:23.000Z,"Showcase: Doctor Strange Master of the Mystic Arts cover art by Bob Larkin, 1979. (Heritage)

The front cover of the old Fireside book!

#BobLarkin #DoctorStrange #DRstrange #ComicBookFever",249,5,30.323445077994,-97.75698020848782,4552.0,1695695543.0,2023,9,25,21,32,23,True,fever
290239,157207,55567,55567,4493,https://twitter.com/mattjvilla/status/1706428747904114734,@mattjvilla,2023-09-25T22:01:32.000Z,But getting a degree is an accomplishment though is it not?? I’m lost here…,291,3,30.323445077994,-97.75698020848782,4493.0,1695697292.0,2023,9,25,22,1,32,True,degree
290256,157224,55553,55553,4479,https://twitter.com/HorrorGuerrero/status/1706431408971903014,@HorrorGuerrero,2023-09-25T22:12:06.000Z,"The only #RedCarpet premiere that you’ll laugh & sweat! Amazing weekend of our movie’s world premiere #VHS85 at 
@fantasticfest
  

Gracias 
@Shudder
 and producers! #dreamcometrue 

#shudder #vhs #vhsfranchise #horror #fantasticfest #director #lamuñecadelterror",6.9K,209,30.323445077994,-97.75698020848782,4479.0,1695697926.0,2023,9,25,22,12,6,True,sweat
290276,157244,55536,55536,4462,https://twitter.com/AstrosBrain/status/1706433385999052957,@AstrosBrain,2023-09-25T22:19:57.000Z,Nice! Saving Diaz for the ‘24 playoffs! Houston will thank Dusty later,3.7K,100,30.323445077994,-97.75698020848782,4462.0,1695698397.0,2023,9,25,22,19,57,True,dusty
290296,157264,55517,55517,4443,https://twitter.com/AstrosBrain/status/1706434570420097468,@AstrosBrain,2023-09-25T22:24:40.000Z,"If Dusty can’t (or won’t) tell JV no, for the good of the team, then I hope he really enjoys his last six days as a manager and rides off into the sunset",58,1,30.323445077994,-97.75698020848782,4443.0,1695698680.0,2023,9,25,22,24,40,True,dusty
290299,157267,55514,55514,4440,https://twitter.com/NotTheFakeWags/status/1706434681774788677,@NotTheFakeWags,2023-09-25T22:25:06.000Z,"Alright #gamers… it’s that time again! Doing a #giveaway. I have #Steam code for #EAFC24.

Giveaway will happen this Friday on my #Twitch channel * https://m.twitch.tv/wags_0369  *

To qualify for the giveaway, you must 

Follow    
Like       
Repost 
Show more",446,4,30.323445077994,-97.75698020848782,4440.0,1695698706.0,2023,9,25,22,25,6,True,steam
290312,157280,74000,74000,22926,https://twitter.com/badgalallly/status/1706435856297279868,@badgalallly,2023-09-25T22:29:46.000Z,Not my friends roasting me with “she’s never hungry but…”,57,2,30.323445077994,-97.75698020848782,3975.0,1695698986.0,2023,9,25,22,29,46,True,roasting
290318,157286,55498,55498,4424,https://twitter.com/WARMUPCFPEEPS/status/1706436954420551879,@WARMUPCFPEEPS,2023-09-25T22:34:08.000Z,"I'm actually not sure that they live up to their own standards.  It sounds all warm and fuzzy, BUT…
“Honesty is a very expensive gift, don't expect it from cheap people.” What are your thoughts?",127,3,30.323445077994,-97.75698020848782,4424.0,1695699248.0,2023,9,25,22,34,8,True,warm
290358,157326,55462,55462,4388,https://twitter.com/JSwan10/status/1706443304353546658,@JSwan10,2023-09-25T22:59:22.000Z,"Quinn
Worthy
Murphy
Sweat
JT",51,1,30.323445077994,-97.75698020848782,4388.0,1695700762.0,2023,9,25,22,59,22,True,sweat
290402,157370,55424,55424,4350,https://twitter.com/oveck/status/1706448546164093165,@oveck,2023-09-25T23:20:12.000Z,Those are the forever classic Funghi sunnies. Great times with you two ,57,2,30.323445077994,-97.75698020848782,4350.0,1695702012.0,2023,9,25,23,20,12,True,sunnie
290450,157418,55386,55386,4312,https://twitter.com/lukemetzger/status/1706455920186634511,@lukemetzger,2023-09-25T23:49:30.000Z,"But this gives me hope. Clearly the loud, climate denying Republicans aren’t representative of most of the party.",14,1,30.323445077994,-97.75698020848782,4312.0,1695703770.0,2023,9,25,23,49,30,True,climate
290480,157448,3305,3305,82,https://twitter.com/WyattDavila6/status/1706466680535195873,@WyattDavila6,2023-09-26T00:32:15.000Z,Like this tweet if you have sweaty hands or bite your nails or both,40,3.0,30.34889226764709,-97.98731586472682,,1695706335.0,2023,9,26,0,32,15,True,sweat
290493,157461,569979,569979,12,https://twitter.com/awskermathew/status/1706507763004670155,@awskermathew,2023-09-26T03:15:30.000Z,It's great heat,25,,30.4453990610852,-97.6796786460764,,1695716130.0,2023,9,26,3,15,30,True,heat
290509,157477,642,642,76,https://twitter.com/JohnBrecht8/status/1706550425401315398,@JohnBrecht8,2023-09-26T06:05:02.000Z,"Not to mention the extra cases of cancer, strokes & other organ function disruptions & MS due to spikes attacking the sheath protecting neurons which also speeds neuron transmission speeds. I finally have an answer for my long covid brain fog! Spike slows down nerve function! TJ",36,2.0,30.34800394078278,-97.9891270398246,,1695726302.0,2023,9,26,6,5,2,True,heat
290526,157494,73846,73846,22772,https://twitter.com/majcher/status/1706694120855531667,@majcher,2023-09-26T15:36:01.000Z,"I gotta tell you, sorry, that is 100% not normal, and borderline psychotic.",31,4,30.323445077994,-97.75698020848782,3821.0,1695760561.0,2023,9,26,15,36,1,True,hot
290540,157508,55361,55361,4287,https://twitter.com/_TopFlightBoog/status/1706696864387477762,@_TopFlightBoog,2023-09-26T15:46:56.000Z,THE ONE NOT THE TWO ……. Turn up the heat .,447,,30.323445077994,-97.75698020848782,4287.0,1695761216.0,2023,9,26,15,46,56,True,heat
290550,157518,574808,574808,301,https://twitter.com/1Stxph_/status/1706697458158346331,@1Stxph_,2023-09-26T15:49:17.000Z,We were on a burn ban cause it was so dry and lit some fireworks that were supposed to go in the tube thing but threw em in the air instead and set an entire pasture of hay on fire tried to fill an empty gas can with water but it still had a lil gas in it good times,496,,30.46180890041911,-97.60910097580602,301.0,1695761357.0,2023,9,26,15,49,17,True,burn
290623,157591,55284,55284,4210,https://twitter.com/ScaryToRemarry/status/1706707372922511872,@ScaryToRemarry,2023-09-26T16:28:41.000Z,"You can lose 20 years of integrity in one night. 

Think first before you obey your thirst",150,5,30.323445077994,-97.75698020848782,4210.0,1695763721.0,2023,9,26,16,28,41,True,thirst
290693,157661,55217,55217,4143,https://twitter.com/cbirebbi/status/1706717594323952026,@cbirebbi,2023-09-26T17:09:18.000Z,Sweater weather? In San Antonio? ,59,3,30.323445077994,-97.75698020848782,4143.0,1695766158.0,2023,9,26,17,9,18,True,sweat
